file_name,sample_start,sample_end,timestamp_start,timestamp_end,scream_type,video_id
ainbICPRV8Y.wav,10969972,11106568,228.54,231.39,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,11156480,11240772,232.43,234.18,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,17968128,18135428,374.34,377.82,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,18175706,18345251,378.66,382.19,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,18387563,18556383,383.07,386.59,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,18652442,18801380,388.59,391.7,midfry,ainbICPRV8Y
ainbICPRV8Y.wav,21257472,21449619,442.86,446.87,midfry,ainbICPRV8Y
get0cXOsSXg.wav,706197,2206262,16.01,50.03,clean,get0cXOsSXg
get0cXOsSXg.wav,2216398,2342722,50.26,53.12,clean,get0cXOsSXg
get0cXOsSXg.wav,2374183,2846744,53.84,64.55,clean,get0cXOsSXg
get0cXOsSXg.wav,2875457,3324997,65.2,75.4,clean,get0cXOsSXg
get0cXOsSXg.wav,3346087,5320150,75.87,120.64,clean,get0cXOsSXg
get0cXOsSXg.wav,5368530,6575604,121.74,149.11,clean,get0cXOsSXg
get0cXOsSXg.wav,6607260,6749323,149.82,153.05,clean,get0cXOsSXg
get0cXOsSXg.wav,6771715,7077536,153.55,160.49,clean,get0cXOsSXg
get0cXOsSXg.wav,8545169,9083880,193.77,205.98,clean,get0cXOsSXg
get0cXOsSXg.wav,9518085,10252848,215.83,232.49,clean,get0cXOsSXg
get0cXOsSXg.wav,10324006,10683375,234.1,242.25,clean,get0cXOsSXg
gG3JZ5vGJsk.wav,2090052,2144178,47.39,48.62,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,2777297,2800755,62.98,63.51,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,2950933,3235368,66.91,73.36,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,3271127,3663658,74.18,83.08,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,3923877,4216733,88.98,95.62,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,4257814,4307520,96.55,97.68,layered,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,4310208,4682608,97.74,106.18,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,4723212,4842608,107.1,109.81,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,4892125,5030474,110.93,114.07,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,5058615,5173252,114.71,117.31,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,5226551,5338640,118.52,121.06,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,5385713,5509642,122.13,124.94,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,5558272,5663026,126.04,128.41,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,5713408,5824945,129.56,132.08,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,6645539,6897641,150.69,156.41,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,6944975,6992896,157.48,158.57,layered,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,6993920,7101062,158.59,161.02,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,7117266,7215421,161.39,163.61,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,7261996,7370654,164.67,167.14,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,7427695,7542983,168.43,171.04,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,7581320,7701747,171.91,174.64,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,7753730,7864312,175.82,178.33,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11163498,11276301,253.14,255.7,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11313295,11433752,256.54,259.27,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11488230,11623360,260.5,263.57,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11654305,11762895,264.27,266.73,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11827376,11932212,268.19,270.57,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,11986485,12099731,271.8,274.37,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,12152000,12261275,275.56,278.03,midfry,gG3JZ5vGJsk
gG3JZ5vGJsk.wav,12308970,12486227,279.11,283.13,midfry,gG3JZ5vGJsk
K5pMoSECagE.wav,718848,1150433,16.3,26.09,midfry,K5pMoSECagE
K5pMoSECagE.wav,1516052,2308867,34.38,52.36,midfry,K5pMoSECagE
K5pMoSECagE.wav,2597548,2717338,58.9,61.62,midfry,K5pMoSECagE
K5pMoSECagE.wav,3092480,3401647,70.12,77.13,midfry,K5pMoSECagE
K5pMoSECagE.wav,3481951,3800664,78.96,86.18,midfry,K5pMoSECagE
K5pMoSECagE.wav,3872966,4046369,87.82,91.75,midfry,K5pMoSECagE
K5pMoSECagE.wav,4662016,4964253,105.71,112.57,midfry,K5pMoSECagE
K5pMoSECagE.wav,4988780,5169922,113.12,117.23,midfry,K5pMoSECagE
K5pMoSECagE.wav,5192572,5466597,117.75,123.96,midfry,K5pMoSECagE
K5pMoSECagE.wav,5852017,6742035,132.7,152.88,midfry,K5pMoSECagE
K5pMoSECagE.wav,8610560,8907264,195.25,201.98,midfry,K5pMoSECagE
K5pMoSECagE.wav,8936064,9300266,202.63,210.89,midfry,K5pMoSECagE
K5pMoSECagE.wav,9322616,9422057,211.4,213.65,midfry,K5pMoSECagE
K5pMoSECagE.wav,9891437,10003968,224.3,226.85,midfry,K5pMoSECagE
j4xCb_OU_lM.wav,5696768,5755904,118.68,119.91,midfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,6726249,7470791,140.13,155.64,highfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,7514094,7796864,156.54,162.43,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,15607925,15900819,325.17,331.27,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,16209427,17555067,337.7,365.73,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,19096933,19274280,397.85,401.55,midfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,19369433,19536397,403.53,407.01,midfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,19582953,19821155,407.98,412.94,highfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,19922602,20103991,415.05,418.83,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,21162034,21666999,440.88,451.4,midfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,21708348,22308864,452.26,464.77,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,22316032,22569715,464.92,470.2,highfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,24355719,24853254,507.41,517.78,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,24953210,25334594,519.86,527.8,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,25511849,25960055,531.5,540.83,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,26085561,26776921,543.45,557.85,highfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,28230263,28723398,588.13,598.4,midfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,28778147,29087677,599.54,605.99,highfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,29101020,29361419,606.27,611.7,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,29370980,30475037,611.9,634.9,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,30482372,30870732,635.05,643.14,lowfry,j4xCb_OU_lM
j4xCb_OU_lM.wav,30964189,31643954,645.09,659.25,lowfry,j4xCb_OU_lM
1CdtbR9JHCA.wav,1289216,1589947,29.23,36.05,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,1671182,1953274,37.9,44.29,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,2055896,2337742,46.62,53.01,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,2517814,2650384,57.09,60.1,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,2721378,2835327,61.71,64.29,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,2903740,3026257,65.84,68.62,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,3096832,3202146,70.22,72.61,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,3569188,3756375,80.93,85.18,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,3763266,3860416,85.33,87.54,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,3931323,3948224,89.15,89.53,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,4687968,5033728,106.3,114.14,lowfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5070912,5199888,114.99,117.91,lowfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5215168,5417276,118.26,122.84,lowfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5448535,5497344,123.55,124.66,lowfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5504256,5603007,124.81,127.05,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5643023,5812465,127.96,131.8,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5834613,5872128,132.3,133.15,lowfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,5885952,5991688,133.47,135.87,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,6025536,6098101,136.63,138.28,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,6113472,6271191,138.63,142.2,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,6305927,7079332,142.99,160.53,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,7860269,7936875,178.24,179.97,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,7955136,8035706,180.39,182.22,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,8054053,8130992,182.63,184.38,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,8148411,8210635,184.77,186.18,midfry,1CdtbR9JHCA
1CdtbR9JHCA.wav,8618384,8693792,195.43,197.14,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,8710696,8789512,197.52,199.31,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,8806065,8876644,199.68,201.28,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,8907584,8978978,201.99,203.6,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,9356388,9646784,212.16,218.75,layered,1CdtbR9JHCA
1CdtbR9JHCA.wav,9729216,9743104,220.62,220.93,lowfry,1CdtbR9JHCA
JuRRnVqv2Vc.wav,980224,1046528,22.23,23.73,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,1070720,1173849,24.28,26.62,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,1224540,1392324,27.77,31.57,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,1496275,1591140,33.93,36.08,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,1624594,1706628,36.84,38.7,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,1734229,1895286,39.32,42.98,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3063338,3198720,69.46,72.53,highfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3205888,3439819,72.7,78.0,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3451860,3562240,78.27,80.78,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3565440,3696480,80.85,83.82,highfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3705984,3814272,84.04,86.49,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3816960,3940992,86.55,89.36,highfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,3953376,4052448,89.65,91.89,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,4122144,4209984,93.47,95.46,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,4247867,4328352,96.32,98.15,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,4591735,4637670,104.12,105.16,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,4665971,4830854,105.8,109.54,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,6214948,6343016,140.93,143.83,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,6356316,6413311,144.13,145.43,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,6444843,6660048,146.14,151.02,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,6725414,7143411,152.5,161.98,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,7195721,7265568,163.17,164.75,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,7267392,7337952,164.79,166.39,highfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,7824992,7952224,177.44,180.32,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,7964096,8074496,180.59,183.1,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,8076032,8197728,183.13,185.89,highfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,8214752,8319643,186.28,188.65,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,8381856,8473615,190.06,192.15,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,8507671,8589493,192.92,194.77,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,8880330,8971990,201.37,203.45,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,9008720,9149917,204.28,207.48,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,9181689,9339172,208.2,211.77,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,9624363,9908293,218.24,224.68,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,10502900,10625733,238.16,240.95,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,10900516,11066110,247.18,250.93,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,11203038,11481409,254.04,260.35,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,11689517,11725120,265.07,265.88,midfry,JuRRnVqv2Vc
JuRRnVqv2Vc.wav,11728320,12079591,265.95,273.91,highfry,JuRRnVqv2Vc
C_voh9WFbsM.wav,1858074,1966653,42.13,44.6,clean,C_voh9WFbsM
C_voh9WFbsM.wav,2003848,2389300,45.44,54.18,clean,C_voh9WFbsM
C_voh9WFbsM.wav,2429952,2969709,55.1,67.34,clean,C_voh9WFbsM
C_voh9WFbsM.wav,3065357,3257171,69.51,73.86,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,3348351,3574634,75.93,81.06,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,3630200,3866342,82.32,87.67,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,3903121,4132462,88.51,93.71,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,4199386,4421952,95.22,100.27,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,4463103,4654069,101.2,105.53,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,4693581,5223424,106.43,118.44,clean,C_voh9WFbsM
C_voh9WFbsM.wav,5244467,5788672,118.92,131.26,clean,C_voh9WFbsM
C_voh9WFbsM.wav,5897926,6071455,133.74,137.67,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,6168674,6398775,139.88,145.1,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,6443964,6673287,146.12,151.32,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,6722886,6929255,152.45,157.13,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,7020563,7219860,159.2,163.72,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,7286580,7502229,165.23,170.12,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,9272456,9470937,210.26,214.76,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,9556228,9818823,216.69,222.65,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,9981778,10221364,226.34,231.78,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,10250714,10461819,232.44,237.23,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,10536488,10760246,238.92,244.0,midfry,C_voh9WFbsM
C_voh9WFbsM.wav,10812273,11049837,245.18,250.56,midfry,C_voh9WFbsM
FukeNR1ydOA.wav,849920,1223680,19.27,27.75,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,1467392,1643520,33.27,37.27,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,1672192,1709056,37.92,38.75,midfry,FukeNR1ydOA
FukeNR1ydOA.wav,2118656,2265088,48.04,51.36,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,2343936,2528256,53.15,57.33,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,2991887,3145207,67.84,71.32,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,3210778,3400955,72.81,77.12,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,3431095,3603456,77.8,81.71,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,3650454,3867483,82.78,87.7,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,4001883,4129344,90.75,93.64,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,4141440,4407247,93.91,99.94,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,4537665,4958246,102.89,112.43,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,5016024,5097275,113.74,115.58,midfry,FukeNR1ydOA
FukeNR1ydOA.wav,5147378,5222135,116.72,118.42,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,5331200,5378688,120.89,121.97,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,6411288,6467314,145.38,146.65,midfry,FukeNR1ydOA
FukeNR1ydOA.wav,6662707,6853804,151.08,155.42,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,6886407,7002280,156.15,158.78,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,7038427,7247799,159.6,164.35,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,7405735,7440792,167.93,168.73,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,8059343,8292095,182.75,188.03,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,8320974,8443801,188.68,191.47,lowfry,FukeNR1ydOA
FukeNR1ydOA.wav,8453279,8592419,191.68,194.84,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,8608692,8728022,195.21,197.91,midfry,FukeNR1ydOA
FukeNR1ydOA.wav,8787153,8870138,199.26,201.14,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,8884177,8965698,201.46,203.3,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,8979115,9057922,203.61,205.4,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,9073008,9149120,205.74,207.46,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,9163829,9246474,207.8,209.67,highfry,FukeNR1ydOA
FukeNR1ydOA.wav,9263048,9339302,210.05,211.78,midfry,FukeNR1ydOA
FukeNR1ydOA.wav,9364695,9549089,212.35,216.53,highfry,FukeNR1ydOA
dCyxGNbBWAk.wav,128400,275050,2.68,5.73,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,289066,460032,6.02,9.58,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,466176,759377,9.71,15.82,layered,dCyxGNbBWAk
dCyxGNbBWAk.wav,768384,973101,16.01,20.27,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,980092,1059359,20.42,22.07,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,1066479,1304509,22.22,27.18,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,1323047,1360114,27.56,28.34,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,1362560,1610549,28.39,33.55,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,2582673,2932493,53.81,61.09,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,2976580,4132608,62.01,86.1,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,4165632,4246261,86.78,88.46,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,4253590,4414267,88.62,91.96,layered,dCyxGNbBWAk
dCyxGNbBWAk.wav,4467541,4739883,93.07,98.75,clean,dCyxGNbBWAk
dCyxGNbBWAk.wav,4788623,5079818,99.76,105.83,layered,dCyxGNbBWAk
dCyxGNbBWAk.wav,5095680,5441773,106.16,113.37,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,6650009,7013951,138.54,146.12,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,7049043,7379215,146.86,153.73,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,7420598,7749952,154.6,161.46,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,9316746,9564717,194.1,199.26,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,9603605,9718912,200.08,202.48,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,9734144,9907869,202.79,206.41,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,9925367,10171271,206.78,211.9,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,10204328,10531535,212.59,219.41,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,11140576,11556872,232.1,240.77,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,11931401,12595051,248.57,262.4,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,12615688,13127285,262.83,273.49,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,13163036,13616133,274.23,283.67,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,13622417,13792980,283.8,287.35,clean,dCyxGNbBWAk
dCyxGNbBWAk.wav,13841679,14122121,288.37,294.21,clean,dCyxGNbBWAk
dCyxGNbBWAk.wav,14159623,14439457,294.99,300.82,layered,dCyxGNbBWAk
dCyxGNbBWAk.wav,14466831,14829268,301.39,308.94,layered,dCyxGNbBWAk
dCyxGNbBWAk.wav,24018199,24581453,500.38,512.11,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,24744386,25838208,515.51,538.3,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,25892972,26029843,539.44,542.29,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,26050191,26550843,542.71,553.14,highfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,26620206,26914761,554.59,560.72,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,27017354,27278205,562.86,568.3,midfry,dCyxGNbBWAk
dCyxGNbBWAk.wav,27369216,27796432,570.19,579.09,midfry,dCyxGNbBWAk
4ShzP_M7W-k.wav,841728,925184,17.54,19.27,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,936960,1034240,19.52,21.55,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,1042432,1446912,21.72,30.14,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,1465344,1710080,30.53,35.63,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,1927680,2030080,40.16,42.29,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,2045440,2113536,42.61,44.03,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,2139136,2316288,44.57,48.26,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,2365952,2451456,49.29,51.07,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,2472448,2733056,51.51,56.94,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,3184128,3377664,66.34,70.37,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,3407360,3797504,70.99,79.11,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,3816960,4041216,79.52,84.19,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4065280,4150272,84.69,86.46,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4173824,4262912,86.95,88.81,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4291584,4436480,89.41,92.43,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4473344,4563456,93.19,95.07,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4582400,4840960,95.47,100.85,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4858880,4938752,101.23,102.89,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,4951040,5464064,103.15,113.83,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,5480448,5731328,114.18,119.4,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,6379008,6523392,132.9,135.9,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,6561280,6716416,136.69,139.93,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,6737920,6769664,140.37,141.03,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,6829056,6943744,142.27,144.66,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,7043328,7190400,146.74,149.8,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,7195840,7353856,149.91,153.21,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,7844864,8019456,163.43,167.07,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,8051712,8136704,167.74,169.51,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,8150528,8236032,169.8,171.58,midfry,4ShzP_M7W-k
4ShzP_M7W-k.wav,9861552,10006560,205.45,208.47,midfry,4ShzP_M7W-k
hUNAX1UYeAE.wav,2642275,3079340,59.92,69.83,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,3108717,3262711,70.49,73.98,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,3290096,3431551,74.61,77.81,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,3444032,3772587,78.1,85.55,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,3786496,5461986,85.86,123.85,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,5564717,5759792,126.18,130.61,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,5812560,5997214,131.8,135.99,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,6029510,6599885,136.72,149.66,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,6654995,6947768,150.91,157.55,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,6976374,7151221,158.19,162.16,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,7178811,7219547,162.78,163.71,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,7830144,8181896,177.55,185.53,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8228003,8362303,186.58,189.62,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8379165,8527766,190.0,193.37,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8635709,8766144,195.82,198.78,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8773056,8870976,198.94,201.16,highfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8880192,8934912,201.36,202.61,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,8946432,9054644,202.87,205.32,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,9099818,9346953,206.35,211.95,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,9377322,9666689,212.64,219.2,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,9714619,9866000,220.29,223.72,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,10208645,10358558,231.49,234.89,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,10383351,10912551,235.45,247.45,midfry,hUNAX1UYeAE
hUNAX1UYeAE.wav,10939467,11048799,248.06,250.54,midfry,hUNAX1UYeAE
